CustomerID,Age,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Paperless_Billing,Payment_Method,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Monthly_Charges,Total_Charges,Churn
CUST_00171,29,Male,0,Yes,No,2,Month-to-month,Yes,Electronic check,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Yes,63.54,116.75,Yes
CUST_00172,30,Female,0,No,No,10,Two year,No,Electronic check,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,112.42,1075.08,Yes
CUST_00173,39,Male,0,Yes,Yes,2,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,88.07,235.23,Yes
CUST_00174,44,Female,0,No,Yes,60,One year,No,Electronic check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,97.23,5870.19,Yes
CUST_00175,43,Female,0,No,No,45,Month-to-month,Yes,Electronic check,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,94.25,4200.78,Yes
CUST_00176,49,Female,0,No,No,8,One year,Yes,Electronic check,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,84.65,704.72,Yes
CUST_00177,40,Female,0,Yes,No,58,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,110.71,6382.17,Yes
CUST_00178,57,Male,0,No,Yes,7,Month-to-month,Yes,Bank transfer,Yes,Yes,No,No,No internet service,No,No,No,Yes,59.66,428.24,Yes
CUST_00179,36,Female,0,Yes,Yes,72,Two year,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,120.0,8714.44,Yes
CUST_00180,72,Male,0,Yes,Yes,21,One year,No,Bank transfer,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,103.27,2197.73,No
CUST_00181,47,Female,0,No,Yes,47,Two year,Yes,Bank transfer,Yes,Yes,No,No,No,No,Yes,No,No,61.06,2939.22,No
CUST_00182,29,Female,0,Yes,Yes,1,Two year,Yes,Credit card,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,85.69,158.69,Yes
CUST_00183,27,Female,0,No,No,12,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,111.39,1288.16,No
CUST_00184,45,Male,0,Yes,Yes,48,One year,No,Mailed check,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No,115.12,5616.42,Yes
CUST_00185,37,Female,0,No,Yes,4,Two year,No,Bank transfer,Yes,No,DSL,No,No,No,No internet service,Yes,No,71.48,235.45,Yes
CUST_00186,48,Female,1,Yes,No,34,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,101.55,3347.26,No
CUST_00187,45,Female,0,Yes,No,32,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,108.64,3464.91,Yes
CUST_00188,39,Female,0,Yes,No,3,Month-to-month,Yes,Credit card,Yes,Yes,No,No,No,Yes,No,No,No,67.29,129.53,Yes
CUST_00189,29,Female,0,No,No,68,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,95.96,6511.25,Yes
CUST_00190,21,Male,0,Yes,No,57,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,No,No,No,Yes,No,93.58,5361.18,No
CUST_00191,34,Male,0,No,Yes,24,Two year,No,Mailed check,Yes,No,Fiber optic,No,No,No,Yes,No,No,85.45,2146.94,No
CUST_00192,50,Female,0,Yes,No,33,Two year,No,Credit card,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,91.03,2958.6,No
CUST_00193,42,Female,1,Yes,Yes,3,One year,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,89.59,224.08,Yes
CUST_00194,25,Male,0,Yes,Yes,4,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,120.0,500.56,Yes
CUST_00195,42,Female,0,Yes,No,30,Month-to-month,No,Bank transfer,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,65.6,1937.83,No
CUST_00196,44,Male,0,No,No,70,One year,No,Electronic check,Yes,No,No,No,No,No,No,No,No internet service,52.11,3667.92,No
CUST_00197,29,Female,0,No,No,49,Month-to-month,No,Mailed check,Yes,No,No,No,Yes,No internet service,No,No,No,56.87,2906.99,Yes
CUST_00198,41,Female,0,Yes,No,30,Two year,Yes,Bank transfer,Yes,No,DSL,No,No,No,No internet service,No,No internet service,67.8,1939.32,No
CUST_00199,40,Male,0,No,No,72,Two year,No,Credit card,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,95.41,6889.02,No
CUST_00200,26,Female,0,No,No,16,Month-to-month,No,Credit card,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No,52.48,779.12,Yes
CUST_00201,44,Male,0,Yes,No,53,Month-to-month,No,Credit card,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,110.88,5841.37,No
CUST_00202,46,Male,0,Yes,No,6,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,108.5,656.63,Yes
CUST_00203,52,Male,0,No,No,24,Month-to-month,No,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,104.44,2507.02,Yes
CUST_00204,52,Female,0,Yes,Yes,28,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,112.08,3142.79,No
CUST_00205,23,Male,0,Yes,No,21,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,102.34,2172.51,No
CUST_00206,28,Male,0,Yes,No,8,Two year,No,Credit card,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,Yes,87.72,670.16,No
CUST_00207,46,Female,1,No,Yes,36,Two year,No,Credit card,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,64.85,2415.23,No
CUST_00208,46,Female,0,Yes,No,9,Two year,Yes,Credit card,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,110.26,941.35,Yes
CUST_00209,46,Female,0,Yes,No,40,Two year,No,Mailed check,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,97.59,3910.27,No
CUST_00210,80,Female,0,Yes,Yes,51,Two year,Yes,Electronic check,Yes,No,No,Yes,No,No internet service,No,No,No internet service,41.29,2160.87,No
CUST_00211,46,Female,0,Yes,Yes,1,One year,Yes,Mailed check,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,81.43,81.43,No
CUST_00212,53,Female,0,Yes,No,63,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,115.27,7242.11,Yes
CUST_00213,51,Male,1,No,No,68,Month-to-month,Yes,Bank transfer,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,114.51,7779.42,Yes
CUST_00214,47,Female,0,Yes,No,26,Month-to-month,No,Mailed check,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,103.7,2680.57,No
CUST_00215,36,Male,0,No,Yes,40,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,104.38,4149.49,Yes
CUST_00216,49,Female,0,Yes,Yes,3,Two year,No,Electronic check,Yes,Yes,No,No,No,No,No,No,Yes,59.78,205.35,Yes
CUST_00217,30,Male,0,No,No,9,Month-to-month,Yes,Credit card,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,92.99,838.3,Yes
CUST_00218,37,Male,0,No,No,32,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,99.58,3172.94,No
CUST_00219,34,Female,0,Yes,No,67,Month-to-month,Yes,Credit card,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,90.04,5975.83,No
CUST_00220,40,Female,1,No,No,4,Month-to-month,Yes,Electronic check,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,83.76,229.27,Yes
CUST_00221,67,Male,1,Yes,No,6,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,82.54,552.86,Yes
CUST_00222,18,Female,0,No,Yes,26,Month-to-month,Yes,Credit card,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No,61.69,1594.68,No
CUST_00223,48,Female,0,Yes,Yes,2,Month-to-month,No,Electronic check,Yes,Yes,No,No,No,No internet service,No,No internet service,No,63.82,70.63,Yes
CUST_00224,20,Male,0,No,No,66,Month-to-month,No,Mailed check,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,92.64,6164.8,No
CUST_00225,34,Male,1,No,No,3,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,98.15,179.9,Yes
CUST_00226,53,Male,1,No,No,35,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,120.0,4337.47,No
CUST_00227,40,Female,0,Yes,No,59,One year,No,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,105.21,6249.03,No
CUST_00228,27,Female,0,Yes,No,38,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,79.34,2941.34,No
CUST_00229,31,Female,0,No,Yes,33,Month-to-month,Yes,Mailed check,No,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,95.06,3095.83,No
CUST_00230,48,Female,0,No,Yes,15,One year,No,Bank transfer,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,99.44,1505.4,No
CUST_00231,31,Male,0,No,Yes,14,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,93.52,1305.06,Yes
CUST_00232,42,Female,0,Yes,Yes,66,Month-to-month,Yes,Bank transfer,Yes,No,No,No,Yes,No,Yes,Yes,Yes,69.83,4652.98,Yes
CUST_00233,40,Male,0,No,No,45,Two year,Yes,Mailed check,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,99.21,4521.76,No
CUST_00234,32,Female,0,Yes,Yes,48,One year,Yes,Credit card,Yes,No,No,No,No internet service,No,No,Yes,No internet service,59.12,2793.26,No
CUST_00235,65,Female,1,No,Yes,44,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,120.0,5269.27,No
CUST_00236,47,Male,0,Yes,No,37,Two year,Yes,Credit card,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,120.0,4436.2,No
CUST_00237,18,Female,0,Yes,No,29,Two year,Yes,Credit card,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,81.41,2260.32,No
CUST_00238,42,Female,0,No,No,34,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,98.1,3345.13,Yes
CUST_00239,32,Male,0,Yes,No,59,Two year,Yes,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,51.11,2921.45,Yes
CUST_00240,50,Female,0,No,No,43,Two year,Yes,Electronic check,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,111.33,4832.74,Yes
CUST_00241,30,Male,0,No,No,33,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,114.36,3735.75,No
CUST_00242,38,Male,0,Yes,Yes,19,One year,No,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,114.17,2161.71,Yes
CUST_00243,46,Male,0,Yes,Yes,8,Month-to-month,Yes,Electronic check,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,89.63,706.3,Yes
CUST_00244,50,Male,0,No,No,31,One year,No,Credit card,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,106.39,3248.11,No
CUST_00245,25,Female,0,Yes,No,11,One year,Yes,Credit card,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,95.26,1030.39,Yes
CUST_00246,35,Female,0,No,No,8,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,107.02,836.51,Yes
CUST_00247,34,Female,0,No,Yes,25,Two year,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,104.56,2634.67,No
CUST_00248,32,Male,0,Yes,No,20,Two year,Yes,Credit card,Yes,Yes,No,No,No,No,No,Yes,Yes,77.79,1442.75,Yes
CUST_00249,61,Female,0,Yes,No,38,Two year,Yes,Mailed check,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,59.69,2241.99,No
CUST_00250,44,Female,0,Yes,No,7,Month-to-month,No,Bank transfer,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,78.37,692.71,Yes
CUST_00251,24,Female,0,No,Yes,39,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,113.06,4426.24,No
CUST_00252,51,Female,1,Yes,No,72,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,116.08,8344.54,Yes
CUST_00253,65,Male,0,Yes,No,20,Month-to-month,Yes,Credit card,No,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,91.2,1840.54,No
CUST_00254,52,Male,0,No,No,11,Month-to-month,No,Credit card,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,94.86,1014.54,Yes
CUST_00255,21,Female,0,No,Yes,16,Two year,Yes,Electronic check,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,99.03,1654.83,No
CUST_00256,34,Male,0,Yes,No,42,Month-to-month,No,Electronic check,No,No,DSL,No,No,No,No,Yes,No internet service,61.75,2618.78,Yes
CUST_00257,55,Female,0,Yes,Yes,52,Month-to-month,No,Credit card,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,71.94,3673.47,Yes
CUST_00258,31,Female,0,No,Yes,37,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,117.15,4342.12,No
CUST_00259,45,Female,0,No,No,52,Month-to-month,Yes,Electronic check,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,79.85,4147.74,Yes
CUST_00260,49,Male,1,No,Yes,9,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,112.93,1065.79,Yes
CUST_00261,28,Female,0,No,No,35,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,115.33,3968.99,Yes
CUST_00262,39,Male,0,No,No,67,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,104.73,6997.49,No
CUST_00263,18,Male,1,No,Yes,7,Two year,Yes,Mailed check,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,69.13,444.97,Yes
CUST_00264,27,Female,0,No,No,2,Month-to-month,Yes,Mailed check,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,84.41,100.52,Yes
CUST_00265,36,Male,0,No,No,25,One year,Yes,Credit card,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,93.29,2271.18,No
CUST_00266,25,Male,0,No,Yes,41,Month-to-month,No,Mailed check,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,107.22,4373.88,Yes
CUST_00267,59,Female,0,Yes,No,52,One year,No,Mailed check,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,Yes,71.26,3787.9,Yes
CUST_00268,22,Male,0,Yes,No,65,Two year,No,Credit card,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,97.54,6339.21,No
CUST_00269,34,Male,0,No,No,38,One year,No,Electronic check,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,58.12,2234.46,No
CUST_00270,41,Female,0,Yes,Yes,67,One year,Yes,Credit card,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,92.71,6191.48,Yes
CUST_00271,57,Female,0,No,No,42,Month-to-month,Yes,Electronic check,No,No,No,No internet service,No,No,No,No internet service,Yes,32.21,1301.13,Yes
CUST_00272,22,Male,0,Yes,Yes,71,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,104.86,7432.64,Yes
CUST_00273,53,Female,0,No,No,54,Two year,Yes,Electronic check,Yes,Yes,No,No,No,Yes,No,No,Yes,69.15,3729.32,No
CUST_00274,40,Female,0,Yes,No,67,Two year,Yes,Credit card,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,109.26,7393.2,Yes
CUST_00275,28,Male,1,No,No,64,Month-to-month,No,Mailed check,No,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,76.32,4922.05,No
CUST_00276,45,Male,0,No,No,4,Two year,Yes,Electronic check,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,87.06,357.89,Yes
CUST_00277,42,Female,0,Yes,No,31,Month-to-month,No,Electronic check,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,90.65,2729.4,No
CUST_00278,32,Male,0,No,No,13,One year,No,Mailed check,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,88.63,1177.17,No
CUST_00279,40,Female,0,Yes,No,27,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,88.56,2436.85,No
CUST_00280,35,Female,0,Yes,No,59,One year,Yes,Bank transfer,Yes,No,No,No,No,No,No internet service,No internet service,Yes,51.97,3046.08,No
CUST_00281,41,Male,0,Yes,Yes,65,Month-to-month,No,Credit card,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,62.83,4113.6,No
CUST_00282,47,Male,1,Yes,Yes,64,Two year,No,Credit card,Yes,Yes,No,No,Yes,No,Yes,No,Yes,81.95,5283.53,No
CUST_00283,59,Female,1,No,No,25,Two year,No,Bank transfer,Yes,Yes,No,No,Yes,No,Yes,No,Yes,68.57,1701.65,No
CUST_00284,25,Female,1,Yes,No,37,Month-to-month,Yes,Bank transfer,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,109.05,4019.55,Yes
CUST_00285,65,Female,1,No,Yes,71,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,114.94,8108.13,Yes
CUST_00286,18,Female,0,Yes,Yes,14,One year,Yes,Credit card,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,57.64,855.08,No
CUST_00287,38,Male,0,No,Yes,24,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,99.58,2440.3,Yes
CUST_00288,47,Female,1,Yes,No,67,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,104.88,7082.0,No
CUST_00289,43,Male,0,No,No,48,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,110.63,5318.72,Yes
CUST_00290,32,Male,1,No,No,65,Month-to-month,Yes,Credit card,Yes,No,No,No,No internet service,No,No internet service,Yes,No,50.69,3296.39,Yes
CUST_00291,37,Female,0,No,No,38,One year,No,Mailed check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,114.37,4380.89,Yes
CUST_00292,34,Male,0,Yes,No,70,Month-to-month,Yes,Credit card,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,85.71,6023.01,Yes
CUST_00293,32,Male,0,No,No,59,Month-to-month,Yes,Electronic check,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,102.73,6063.16,Yes
CUST_00294,50,Female,1,Yes,Yes,12,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,89.59,1129.37,No
CUST_00295,44,Male,0,Yes,Yes,54,Two year,Yes,Electronic check,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No internet service,65.0,3595.77,No
CUST_00296,31,Male,0,Yes,No,51,Two year,No,Credit card,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,66.16,3486.47,No
CUST_00297,50,Female,0,Yes,No,38,One year,Yes,Mailed check,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,94.24,3527.17,No
CUST_00298,43,Female,0,Yes,No,46,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,116.61,5382.21,Yes
CUST_00299,49,Female,0,No,No,10,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,94.42,969.56,No
CUST_00300,47,Female,0,Yes,No,9,Month-to-month,No,Mailed check,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,98.28,900.04,Yes
CUST_00301,30,Female,0,Yes,Yes,52,One year,Yes,Electronic check,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,76.79,4075.11,No
CUST_00302,33,Female,0,Yes,Yes,51,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,101.56,5200.34,No
CUST_00303,48,Female,0,No,No,22,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,84.62,1995.61,No
CUST_00304,47,Male,0,No,No,72,Two year,No,Electronic check,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,66.17,4812.49,No
CUST_00305,39,Male,0,Yes,No,68,Month-to-month,No,Electronic check,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,90.19,6054.94,No
CUST_00306,41,Female,0,No,No,5,Two year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,119.72,623.19,No
CUST_00307,55,Male,1,No,No,29,Two year,No,Electronic check,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,108.42,3121.27,No
CUST_00308,32,Male,0,Yes,No,6,Month-to-month,No,Mailed check,Yes,No,No,No,No,No,No,No,No,43.91,336.56,Yes
CUST_00309,46,Female,0,Yes,Yes,69,Two year,No,Mailed check,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,92.87,6406.79,No
CUST_00310,37,Male,0,No,Yes,58,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,102.42,5904.73,No
CUST_00311,37,Female,0,No,Yes,43,Two year,Yes,Bank transfer,Yes,No,No,No,No,No,No,Yes,Yes,65.01,2807.92,Yes
CUST_00312,53,Male,0,Yes,No,69,Month-to-month,Yes,Electronic check,Yes,No,No,No,No,No internet service,No,Yes,No,50.48,3467.43,Yes
CUST_00313,49,Female,0,Yes,Yes,72,Two year,No,Bank transfer,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,84.73,6043.19,No
CUST_00314,49,Male,0,Yes,No,37,One year,Yes,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,105.07,3830.22,Yes
CUST_00315,55,Male,0,No,No,58,Month-to-month,Yes,Credit card,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,83.16,4866.46,No
CUST_00316,40,Male,0,No,No,37,One year,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,100.1,3688.07,Yes
CUST_00317,48,Female,0,Yes,Yes,26,Two year,Yes,Mailed check,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,114.58,3034.68,No
CUST_00318,36,Male,0,Yes,Yes,42,Two year,Yes,Mailed check,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,117.84,4849.55,No
CUST_00319,43,Male,0,No,No,16,One year,Yes,Credit card,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,103.81,1651.18,No
CUST_00320,38,Female,0,No,Yes,22,One year,No,Electronic check,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,104.21,2363.56,Yes
CUST_00321,41,Female,1,No,Yes,23,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,101.76,2377.4,Yes
